,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9200,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.12995, 42.279335]",Point,14xx,7,VAND,552,E5,,No,METROPOLITAN AVE,Part Two,None,756309.0,,2930000.0,2015
38819,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.086288, 42.326429]",Point,14xx,7,BE,294,B2,,No,ALPINE ST,Part Two,None,768041.0,,2940000.0,2015
50701,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.068847, 42.295815]",Point,14xx,7,VAND,359,C11,,No,ALPHA RD,Part Two,None,772814.0,,2930000.0,2015
75034,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.089934, 42.314448]",Point,14xx,7,VAND,314,B2,,No,HOWLAND ST,Part Two,None,767076.0,,2940000.0,2015
78977,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.089086, 42.323198]",Point,14xx,7,VAND,298,B2,,No,OBIERNE PL,Part Two,None,767290.0,,2940000.0,2015
108164,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.062756, 42.347534]",Point,14xx,7,VAND,123,A1,,No,HARRISON AVE,Part Two,None,774365.0,,2950000.0,2015
130279,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.088235, 42.328098]",Point,14xx,7,VAND,292,B2,,No,BARTLETT ST,Part Two,None,767512.0,,2940000.0,2015
134663,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.063165, 42.313642]",Point,14xx,7,BE,823,C11,,No,CUSHING AVE,Part Two,None,774318.0,,2940000.0,2015
140940,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.061676, 42.351457]",Point,14xx,7,I00039,117,A1,,No,BEACH ST,Part Two,None,774650.0,,2950000.0,2015
153548,,Thursday,No,2015-07-30T21:00:00.000,Vandalism,"[0, 0]",Point,14xx,7,BE,823,C11,,No,CUSHING AVE,Part Two,None,,SALCOMBE ST,,2015
160116,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.06271, 42.313457]",Point,14xx,7,BE,823,C11,,No,CUSHING AVE,Part Two,None,774441.0,,2940000.0,2015
163561,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.098525, 42.327462]",Point,14xx,7,VAND,586,B2,,No,TERRACE ST,Part Two,None,764730.0,,2940000.0,2015
166372,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.085105, 42.28957]",Point,14xx,7,VAND,944,B3,,No,AMES ST,Part Two,None,768426.0,,2930000.0,2015
247512,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.068847, 42.295815]",Point,14xx,7,BE,359,C11,,No,ALPHA RD,Part Two,None,772814.0,,2930000.0,2015
252201,,Thursday,No,2015-07-30T00:00:00.000,Vandalism,"[-71.075843, 42.295573]",Point,14xx,7,BE,452,B3,,No,THANE ST,Part Two,None,770921.0,,2930000.0,2015
