,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
23886,142032969.0,Monday,No,2014-09-22T12:58:00.000,OTHER LARCENY,"[-71.11276, 42.319709]",Point,06xx,9,PROP,0,E13,Day,No,MORAINE ST,Part One,Other,760893.7488,,2941767.817,2014
27411,142031914.0,Monday,No,2014-09-22T15:30:00.000,OTHER LARCENY,"[-71.094675, 42.335316]",Point,06xx,9,LARCEN,0,B2,Day,No,PARKER ST,Part One,Unarmed,765757.7371,,2947478.253,2014
33298,142031947.0,Monday,No,2014-09-22T17:15:00.000,OTHER LARCENY,"[-71.0725, 42.339611]",Point,06xx,9,ROBBER,0,D4,First,No,E BROOKLINE ST,Part One,Unarmed,771745.4731,WASHINGTON ST,2949072.6980000003,2014
41120,142032045.0,Monday,No,2014-09-22T21:00:00.000,OTHER LARCENY,"[-71.056345, 42.358871]",Point,06xx,9,LARCEN,0,A1,First,No,STATE ST,Part One,Unarmed,776076.5836,,2956113.703,2014
43853,142032547.0,Monday,No,2014-09-22T15:00:00.000,OTHER LARCENY,"[-71.093349, 42.277799]",Point,06xx,9,LARCEN,0,B3,Day,No,BLUE HILL AV,Part One,Unarmed,766216.0603,,2926519.602,2014
56311,142033215.0,Monday,No,2014-09-22T19:00:00.000,OTHER LARCENY,"[-71.066425, 42.278251]",Point,06xx,9,LARCEN,0,C11,First,No,DORCHESTER AV,Part One,Unarmed,773501.5553,,2926720.4480000003,2014
61226,142032997.0,Monday,No,2014-09-22T15:00:00.000,OTHER LARCENY,"[-71.07447, 42.286391]",Point,06xx,9,LARCEN,0,B3,Day,No,WENTWORTH TR,Part One,Unarmed,771309.6246,,2929675.812,2014
67187,142032031.0,Monday,No,2014-09-22T21:55:00.000,OTHER LARCENY,"[-71.053375, 42.362136]",Point,06xx,9,ARREST,0,A1,First,No,FULTON ST,Part One,Unarmed,776873.0689,,2957307.7210000004,2014
85724,142031809.0,Monday,No,2014-09-22T11:00:00.000,OTHER LARCENY,"[-71.097565, 42.330846]",Point,06xx,9,LARCEN,0,B2,Day,No,PARKER ST,Part One,Unarmed,764984.0366,,2945845.604,2014
100534,142046483.0,Monday,No,2014-09-22T19:00:00.000,OTHER LARCENY,"[-71.13799, 42.362826]",Point,06xx,9,LARCEN,0,D14,First,No,WESTERN AV,Part One,Unarmed,754003.8453,HOLTON ST,2957450.773,2014
104043,142031886.0,Monday,No,2014-09-22T14:44:00.000,OTHER LARCENY,"[-71.14941, 42.355611]",Point,06xx,9,LARCEN,0,D14,Day,No,MARKET ST,Part One,Unarmed,750928.2947,,2954808.582,2014
106340,142031859.0,Monday,No,2014-09-22T12:48:00.000,OTHER LARCENY,"[-71.115475, 42.307826]",Point,06xx,9,LARCEN,0,E13,Day,No,SOUTH ST,Part One,Unarmed,760179.078,,2937434.376,2014
124822,142032033.0,Monday,No,2014-09-22T21:20:00.000,OTHER LARCENY,"[-71.03262, 42.370076]",Point,06xx,9,LARCEN,0,A7,First,No,COTTAGE ST,Part One,Unarmed,782466.4681,,2960231.265,2014
125430,142031848.0,Monday,No,2014-09-22T09:30:00.000,OTHER LARCENY,"[-71.086655, 42.348466]",Point,06xx,9,LARCEN,0,D4,Day,No,NEWBURY ST,Part One,Unarmed,767902.9271,,2952280.765,2014
135660,142031745.0,Monday,No,2014-09-22T06:00:00.000,OTHER LARCENY,"[-71.05936, 42.351041]",Point,06xx,9,LARCEN,0,A1,Last,No,BEACH ST,Part One,Unarmed,775276.4461,SURFACE RD,2953256.077,2014
