,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
7848,130117795.0,Monday,No,2013-02-25T15:01:00.000,OTHER LARCENY,"[-71.08874, 42.347016]",Point,06xx,2,LARCRT,620,D4,Day,No,BOYLSTON ST,Part One,Unarmed,767341.8596,,2951749.6319999998,2013
11143,130115821.0,Monday,No,2013-02-25T12:45:00.000,OTHER LARCENY,"[-71.08284, 42.309116]",Point,06xx,2,SHPLFT,0,B2,Day,No,BLUE HILL AV,Part One,Unarmed,769004.3297,,2937945.957,2013
45966,130115626.0,Monday,No,2013-02-25T13:20:00.000,OTHER LARCENY,"[-71.079605, 42.347101]",Point,06xx,2,ARREST,146,D4,Day,No,HUNTINGTON AV,Part One,Unarmed,769811.1326,,2951792.646,2013
74815,130116039.0,Monday,No,2013-02-25T17:05:00.000,OTHER LARCENY,"[-71.06575, 42.325491]",Point,06xx,2,ARREST,0,C6,First,No,MASSACHUSETTS AV,Part One,Unarmed,773596.582,,2943936.3439999996,2013
94069,130119577.0,Monday,No,2013-02-25T12:00:00.000,OTHER LARCENY,"[-71.038995, 42.371556]",Point,06xx,2,LARCRT,28,A7,Day,No,MERIDIAN ST,Part One,Unarmed,780740.8613,,2960761.23,2013
112035,130116506.0,Monday,No,2013-02-25T20:30:00.000,OTHER LARCENY,"[-71.08037, 42.349236]",Point,06xx,2,LARCIP,143,D4,First,No,BOYLSTON ST,Part One,Unarmed,769600.5057,,2952569.662,2013
118423,130116111.0,Monday,No,2013-02-25T17:14:00.000,OTHER LARCENY,"[-71.08209, 42.317721]",Point,06xx,2,UNK   ,311,B2,First,No,WARREN ST,Part One,Unarmed,769191.8313,,2941082.752,2013
140653,130117576.0,Monday,No,2013-02-25T12:25:00.000,OTHER LARCENY,"[-71.079915, 42.293486]",Point,06xx,2,LARCRT,442,B3,Day,No,BERNARD ST,Part One,Unarmed,769823.5584,,2932254.0289999996,2013
154529,130115193.0,Monday,No,2013-02-25T09:48:00.000,OTHER LARCENY,"[-71.120021, 42.264886]",Point,06xx,2,MISPER,495,E18,Day,No,GREENWOOD CR,Part One,Other,759018.9146,,2921780.749,2013
168865,130115661.0,Monday,No,2013-02-25T13:30:00.000,OTHER LARCENY,"[-71.103995, 42.333881]",Point,06xx,2,LARCIP,603,B2,Day,No,TREMONT ST,Part One,Unarmed,763240.2622,,2946943.477,2013
184784,130115777.0,Monday,No,2013-02-25T12:00:00.000,OTHER LARCENY,"[-71.056345, 42.358871]",Point,06xx,2,LARCRT,99,A1,Day,No,STATE ST,Part One,Unarmed,776076.5836,,2956113.703,2013
203422,130115935.0,Monday,No,2013-02-25T15:30:00.000,OTHER LARCENY,"[-71.102775, 42.311211]",Point,06xx,2,LARCRT,571,E13,Day,No,WASHINGTON ST,Part One,Unarmed,763608.6007,,2938683.668,2013
204868,130117051.0,Monday,No,2013-02-25T09:30:00.000,OTHER LARCENY,"[-71.07337, 42.351831]",Point,06xx,2,LARCRT,134,D4,Day,No,BERKELEY ST,Part One,Unarmed,771487.9884,,2953524.716,2013
236055,130115652.0,Monday,No,2013-02-25T13:37:00.000,OTHER LARCENY,"[-71.08051, 42.307658]",Point,06xx,2,LARCRT,329,B2,Day,No,GENEVA AV,Part One,Unarmed,769636.9643,,2937417.7189999996,2013
236344,130126893.0,Monday,No,2013-02-25T15:24:00.000,OTHER LARCENY,"[-71.08037, 42.349236]",Point,06xx,2,LARCRT,143,D4,Day,No,BOYLSTON ST,Part One,Unarmed,769600.5057,,2952569.662,2013
243536,130130334.0,Monday,No,2013-02-25T15:00:00.000,OTHER LARCENY,"[-71.039152, 42.376741]",Point,06xx,2,LARCRT,23,A7,Day,No,MERIDIAN ST,Part One,Unarmed,780688.0383,,2962650.535,2013
