,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
47259,140214084.0,Wednesday,No,2014-04-09T10:30:00.000,InvPer,"[-71.03931, 42.382621]",Point,InvPer,4,SUSPER,26,A7,Day,No,MERIDIAN ST,Part three,Unarmed,780633.9622,CONDOR ST,2964793.082,2014
61097,140214062.0,Wednesday,No,2014-04-09T10:29:00.000,InvPer,"[-71.05758, 42.365276]",Point,InvPer,4,THREAT,85,A1,Day,No,THATCHER ST,Part three,Unarmed,775730.688,,2958446.0760000004,2014
61834,140214907.0,Wednesday,No,2014-04-09T13:00:00.000,InvPer,"[0, 0]",Point,InvPer,4,MISC  ,624,D4,Day,No,FENWAY,Part three,Unarmed,,,,2014
85866,140215215.0,Wednesday,No,2014-04-09T19:02:00.000,InvPer,"[-71.067316, 42.318893]",Point,InvPer,4,IVPER ,238,B2,First,No,HUMPHREYS ST,Part three,Unarmed,773185.0713,,2941529.8030000003,2014
88732,140215437.0,Wednesday,No,2014-04-09T20:45:00.000,InvPer,"[-71.141721, 42.34306]",Point,InvPer,4,HARPT ,786,D14,First,No,WASHINGTON ST,Part three,Unarmed,753025.5063,,2950243.078,2014
90544,140213959.0,Wednesday,No,2014-04-09T09:46:00.000,InvPer,"[-71.059085, 42.304686]",Point,InvPer,4,EDP2  ,348,C11,Day,No,DORCHESTER AV,Part three,Unarmed,775438.1029,,2936363.917,2014
92396,140215762.0,Wednesday,No,2014-04-09T20:23:00.000,InvPer,"[-71.119867, 42.243568]",Point,InvPer,4,THREAT,940,E18,First,No,GARFIELD AV,Part three,Unarmed,759095.3804,,2914012.528,2014
183951,140214528.0,Wednesday,No,2014-04-09T13:45:00.000,InvPer,"[-71.03887, 42.371246]",Point,InvPer,4,IVPER ,28,A7,Day,No,PARIS ST,Part three,Unarmed,780775.2494,,2960648.442,2014
211460,140215673.0,Wednesday,No,2014-04-09T23:22:00.000,InvPer,"[-71.07247, 42.325761]",Point,InvPer,4,IVPER ,181,B2,First,No,GEORGE ST,Part three,Unarmed,771778.8822,,2944025.5560000003,2014
227438,140213628.0,Wednesday,No,2014-04-09T06:37:00.000,InvPer,"[-71.040345, 42.381666]",Point,InvPer,4,CONFPR,26,A7,Last,No,BORDER ST,Part three,Unarmed,780356.2099,,2964443.5510000004,2014
238056,140214304.0,Wednesday,No,2014-04-09T12:10:00.000,InvPer,"[-71.053965, 42.359656]",Point,InvPer,4,IVPER ,94,A1,Day,No,CHATHAM ST,Part three,Unarmed,776718.3415,,2956403.126,2014
