,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9308,120769071.0,Saturday,No,2012-12-08T01:15:00.000,InvPer,"[-71.054735, 42.321626]",Point,InvPer,12,PERGUN,189,C6,Last,No,MT VERNON ST,Part Three,Unarmed,776582.579,,2942543.231,2012
27792,120768810.0,Saturday,No,2012-12-08T10:40:00.000,InvPer,"[-71.128355, 42.283788]",Point,InvPer,12,NIDV  ,560,E5,Day,No,POPLAR ST,Part Three,Unarmed,756733.2686,SYCAMORE ST,2928658.8060000003,2012
98556,120769146.0,Saturday,No,2012-12-08T13:48:00.000,InvPer,"[-71.07322, 42.354326]",Point,InvPer,12,DISTRB,131,D4,Day,No,MARLBOROUGH ST,Part Three,Unarmed,771523.9831,,2954434.147,2012
116102,120768470.0,Saturday,No,2012-12-08T03:50:00.000,InvPer,"[-71.063815, 42.374756]",Point,InvPer,12,LARCIP,59,A15,Last,No,MAIN ST,Part Three,Unarmed,774028.0296,,2961892.103,2012
144030,120769483.0,Saturday,No,2012-12-08T16:59:00.000,InvPer,"[-71.170989, 42.268377]",Point,InvPer,12,IVPER ,724,E5,First,No,VFW PY,Part Three,Unarmed,745218.0879,,2922995.5889999997,2012
169302,120771421.0,Saturday,No,2012-12-08T12:00:00.000,InvPer,"[-71.148575, 42.287141]",Point,InvPer,12,IVPER ,691,E5,Day,No,CENTRE ST,Part Three,Unarmed,751256.7891,,2929857.7989999996,2012
218960,120769254.0,Saturday,No,2012-12-08T15:13:00.000,InvPer,"[-71.15452, 42.354281]",Point,InvPer,12,UNK   ,769,D14,Day,No,BARKER ST,Part Three,Other,749549.0759999999,,2954318.2660000003,2012
238441,120769743.0,Saturday,No,2012-12-08T19:27:00.000,InvPer,"[0, 0]",Point,InvPer,12,IVPER ,470,B3,First,No,ALABAMA ST,Part Three,Unarmed,,,,2012
244412,120770170.0,Saturday,No,2012-12-08T23:53:00.000,InvPer,"[-71.072745, 42.350576]",Point,InvPer,12,REMOVE,129,D4,Last,No,BERKELEY ST,Part Three,Unarmed,771659.2201,,2953068.216,2012
254411,120769693.0,Saturday,No,2012-12-08T17:30:00.000,InvPer,"[-71.171375, 42.352651]",Point,InvPer,12,THREAT,755,D14,First,No,MATCHETT ST,Part Three,Unarmed,744995.5293,,2953706.2569999998,2012
