,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8939,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.114484, 42.311275]",Point,06xx,7,,645,E13,,No,CENTRE ST,Part One,None,760441.0,,2940000.0,2015
9566,,Monday,No,2015-07-13T00:00:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,,224,C6,,No,E THIRD ST,Part One,None,,P ST,,2015
48684,,Monday,No,2015-07-13T12:47:00.000,Larceny,"[0, 0]",Point,06xx,7,ARREST,104,A1,,No,WASHINGTON ST,Part One,None,,,,2015
70555,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.088459, 42.34045]",Point,06xx,7,,283,D4,,No,HUNTINGTON AVE,Part One,None,767429.0,,2950000.0,2015
71055,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.057054, 42.335433]",Point,06xx,7,,174,C6,,No,DORCHESTER AVE,Part One,None,775929.0,,2950000.0,2015
86294,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.12219, 42.292025]",Point,06xx,7,,664,E5,,No,WASHINGTON ST,Part One,None,758388.0,,2930000.0,2015
87791,,Monday,No,2015-07-13T15:00:00.000,Larceny,"[0, 0]",Point,06xx,7,,105,A1,,No,SUMMER ST,Part One,None,, WASHINGTON ST ,,2015
101246,,Monday,No,2015-07-13T00:00:00.000,Larceny From Motor Vehicle,"[-71.162172, 42.264626]",Point,06MV,7,,713,E5,,No,DANA RD,Part One,None,747610.0,,2920000.0,2015
102528,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.129337, 42.285932]",Point,06xx,7,,680,E5,,No,CORINTH ST,Part One,None,756464.0,,2930000.0,2015
102918,,Monday,No,2015-07-13T21:00:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,BE,480,E18,,No,FAIRLAWN AVE,Part One,None,,,,2015
110397,,Monday,No,2015-07-13T00:00:00.000,Larceny From Motor Vehicle,"[-71.071887, 42.293606]",Point,06MV,7,,359,C11,,No,WASHINGTON ST,Part One,None,771995.0,,2930000.0,2015
127731,,Monday,No,2015-07-13T00:00:00.000,Larceny From Motor Vehicle,"[-71.068116, 42.350644]",Point,06MV,7,BE,118,A1,,No,STUART ST,Part One,None,772910.0,,2950000.0,2015
136256,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.035584, 42.329524]",Point,06xx,7,,0,C6,,No,COLUMBIA RD,Part One,None,781746.0,,2950000.0,2015
141290,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.088158, 42.287923]",Point,06xx,7,,431,B3,,No,LUCERNE ST,Part One,None,767603.0,,2930000.0,2015
142574,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.066758, 42.30648]",Point,06xx,7,,340,C11,,No,BOWDOIN ST,Part One,None,773359.0,,2940000.0,2015
145227,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.08179, 42.312261]",Point,06xx,7,,321,B2,,No,INTERVALE ST,Part One,None,769283.0,,2940000.0,2015
160179,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.057276, 42.353325]",Point,06xx,7,,113,A1,,No,SUMMER ST,Part One,None,775835.0,,2950000.0,2015
169193,,Monday,No,2015-07-13T00:00:00.000,Larceny From Motor Vehicle,"[-71.099224, 42.314855]",Point,06MV,7,,572,E13,,No,WASHINGTON ST,Part One,None,764563.0,,2940000.0,2015
177523,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.124913, 42.352169]",Point,06xx,7,,798,D14,,No,COMMONWEALTH AVE,Part One,None,757555.0,,2950000.0,2015
193632,,Monday,No,2015-07-13T06:10:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,BE,120,D4,,No,ARLINGTON ST,Part One,None,,PROVIDENCE ST,,2015
195284,,Monday,No,2015-07-13T00:00:00.000,Larceny From Motor Vehicle,"[-71.166434, 42.265121]",Point,06MV,7,BE,715,E5,,No,NEW HAVEN ST,Part One,None,746456.0,,2920000.0,2015
200190,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.066253, 42.315969]",Point,06xx,7,,257,B2,,No,COLUMBIA RD,Part One,None,773478.0,,2940000.0,2015
207933,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.114291, 42.311934]",Point,06xx,7,,645,E13,,No,CENTRE ST,Part One,None,760492.0,,2940000.0,2015
222564,,Monday,No,2015-07-13T00:00:00.000,Larceny From Motor Vehicle,"[-71.05533, 42.339621]",Point,06MV,7,NIDV,936,C6,,No,B ST,Part One,None,776387.0,,2950000.0,2015
229341,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.067489, 42.339314]",Point,06xx,7,,167,D4,,No,WAREHAM ST,Part One,None,773101.0,,2950000.0,2015
244143,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.098452, 42.333531]",Point,06xx,7,,601,B2,,No,SMITH ST,Part One,None,764739.0,,2950000.0,2015
247384,,Monday,No,2015-07-13T00:00:00.000,Larceny From Motor Vehicle,"[-71.085634, 42.328663]",Point,06MV,7,BE,282,B2,,No,WASHINGTON ST,Part One,None,768214.0,,2950000.0,2015
259086,,Monday,No,2015-07-13T00:00:00.000,Larceny,"[-71.121089, 42.292092]",Point,06xx,7,,664,E5,,No,DELFORD ST,Part One,None,758686.0,,2930000.0,2015
