,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
11126,130311313.0,Monday,No,2013-04-15T14:50:00.000,InvProp,"[-71.08156, 42.348911]",Point,InvProp,4,INVEST,143,D4,Day,No,BOYLSTON ST,Part three,Unarmed,769279.4105,,2952449.645,2013
12128,130221821.0,Monday,No,2013-04-15T08:25:00.000,InvProp,"[-71.094037, 42.278782]",Point,InvProp,4,FIREB ,468,B3,Day,No,HAZELTON ST,Part Three,Unarmed,766028.2746,,2926876.8639999996,2013
53538,130311036.0,Monday,No,2013-04-15T14:55:00.000,InvProp,"[-71.06939, 42.339506]",Point,InvProp,4,INVEST,167,D4,Day,No,HARRISON AV,Part three,Unarmed,772586.4767,,2949038.664,2013
74002,130310971.0,Monday,No,2013-04-15T14:55:00.000,InvProp,"[-71.06939, 42.339506]",Point,InvProp,4,INVEST,167,D4,Day,No,HARRISON AV,Part three,Unarmed,772586.4767,,2949038.664,2013
98976,130223190.0,Monday,No,2013-04-15T20:36:00.000,InvProp,"[-71.059107, 42.311854]",Point,InvProp,4,SHOTS ,255,C11,First,No,PLEASANT ST,Part Three,Other,775418.6164,,2938975.943,2013
104906,130224053.0,Monday,No,2013-04-15T15:00:00.000,InvProp,"[-71.08814, 42.348051]",Point,InvProp,4,INVEST,141,D4,Day,No,MASS PIKE,Part Three,Unarmed,767502.2341,NEWBURY ST,2952127.587,2013
111707,130223203.0,Monday,No,2013-04-15T20:48:00.000,InvProp,"[-71.09636, 42.343971]",Point,InvProp,4,BOMB  ,624,D4,First,No,PETERBOROUGH ST,Part Three,Unarmed,765287.2269,,2950630.137,2013
172557,130310969.0,Monday,No,2013-04-15T14:55:00.000,InvProp,"[-71.06939, 42.339506]",Point,InvProp,4,INVEST,167,D4,Day,No,HARRISON AV,Part three,Unarmed,772586.4767,,2949038.664,2013
236226,130223145.0,Monday,No,2013-04-15T12:20:00.000,InvProp,"[-71.12889, 42.354991]",Point,InvProp,4,MISC  ,800,D14,Day,No,PRATT ST,Part Three,Unarmed,756475.6109999999,,2954606.095,2013
239935,130222905.0,Monday,No,2013-04-15T17:45:00.000,InvProp,"[-71.036845, 42.346022]",Point,InvProp,4,IVMV  ,207,C6,First,No,CHANNEL ST,Part Three,Unarmed,781372.1478,,2951459.105,2013
252428,130311782.0,Monday,No,2013-04-15T14:50:00.000,InvProp,"[-71.08156, 42.348911]",Point,InvProp,4,LSTPRP,138,D4,Day,No,BOYLSTON ST,Part three,Unarmed,769279.4105,,2952449.645,2013
